nama_tempat,username,rating,review
Geprek Kak Rose Suhat Malang,Bro Yonathan Channel,5,"Aku rekomendasikan sekali resto ini
Harganya murah meriah, rasanya juga enak, tepungnya gak keras, sambalnya pedas. 👍"
Geprek Kak Rose Suhat Malang,Samuel Son,1,"Mengecewakan sekali... Kami membeli kak rose via salah satu aplikasi online, di catatan tertera kami meminta ayam paha bagian atas, yg diberikan ayam paha bagian bawah... Mengenai nasi putih, kami pesan nasi putih 1 bungkus, di dalamnya terdapat nasi putih berwarna kecoklatan seperti di foto... Jadi kapok membeli lagi... Baru pertama kali beli sudah dikecewakan... Terima kasih.. 🙏🏻🙏🏻"
Geprek Kak Rose Suhat Malang,carissa klaire,4,kalo order lewat ojol enak banyak promoan. ayam crispy enak pol terbaik apalagi ada serundengnya gitu. sambel pedesnya pas. cuma es tehnya kalo ngaduk ga rata bgt gula masih di bawah semua
Geprek Kak Rose Suhat Malang,Jonson Rudialdo Bolo,5,Suasanya sangat bagus adem dan juga luar biasa makanya enak sekali mau pun secara pesan ataupun makan di tempat..
Geprek Kak Rose Suhat Malang,Leonardus Lea TahiliaQ,5,Suasananya sangat bagus adem dan jaga bersih dan makanannya enak semua..maupun makan di tempat ataupun di antar.
Geprek Kak Rose Suhat Malang,Kwetiaw Goreng,1,Hati2 pembeli di ayam geprek kak rose... HP ku pernah hilang.. di Ayam geprek kak rose yang deket jembatan suhat... HP ku diambil sm mas2 AMBON yang jaga disana.. tapi dia gak mau ngaku klo nemu.. aku beli pagi2.. sampai akhirnya aku mohon2 nangus2 ke mbak2 pegawai shift siangnya buat liatin CCTV nya... DAN AKHIRNYA... TAU SIAPA YANG NGAMBIL HP KU... YA SI PEGAWAI ORANG AMBON TADIIIIII
Geprek Kak Rose Suhat Malang,Moh Bayusuf,5,"Recomended banget buat kuliner.
Murah banget dan rasa oke banget
Nasi ambil sendiri sepuasnya
Nambah serundeng dan kuah gule sepuasnya
Nambah es teh sepuasnya."
Geprek Kak Rose Suhat Malang,Reswari Pradefiharsari,4,"Terjangkau, enak, sambalnya bner2 sambel, refill nasi dan minuman adalah kebahagiaanku dan semua orang hhehehe, jaya selaluuuuuu geprek kak rose"
Geprek Kak Rose Suhat Malang,Putri Alifah,5,"aku makan disini udah dua kali ini, pelayanannya baik bgt, nah hari ini tu yg kedua kalinya terus aku mesen “paket irit” kan mie sm ayam geprek gt nahh tadi itu kayaknya si mie nya jatuh, harusnya jadinya cepet malah jadi lama. tp pas mie nya jadi terus disajikan tahu nya ditambah satu, heehe makasih ya buat yg nyiapin tadii .. semangat buat kalian semua, terimaksih"
Geprek Kak Rose Suhat Malang,Fitron Muttaqin,4,"Bagi yang sudah sering di Malang pasti tau gerai ayam geprek satu ini, cabangnya ada dimana-mana sih hahah.. tapi dari beberapa cabang yang saya kunjungi baru kali ini saya melihat keberadaan Air Conditioner (AC) yang saya kurang tahu masih works atau tidak karena saya berkunjung pada pagi hari dimana saat sepi pengunjung.. Disana juga ada promo yang lumayan hemat, layak dicoba heheh"
Geprek Kak Rose Suhat Malang,Imelda Fransisca,5,"Tempatnya bersih. Pelayanannya juga baik. Menurut aku Geprek Kak Ros yang di Suhat ini beda dari geprek kak ros yang lain untuk soal rasa makanannya, enak banget, ayamnya juga besar. Untuk di lantai 1 tempat untuk makan disana ya kecil dan bukan smoking area. Untuk di lantai 2 tempat untuk makan di tempat cukup besar, namun juga bukan untuk smoking area, untuk orang"" yang suka merokok, smoking area nya ada di bagian lantai 2 tapi area nya di bagian luar. Di lantai 3 aku gtw itu apa hehehe 🥰"
Geprek Kak Rose Suhat Malang,Pirel Pirel03,5,"makan di kak Rose  mantap dengan harga promo setiap Hari, dari Duli makan di kak Rose suhat nyaman,  murah Mëria pokoknya"
Geprek Kak Rose Suhat Malang,micho nanda,1,"Antri lama ,, setengah jam ,,klo shift malam di tambah pegawainya GK memumpuni apalagi ojoll menumpuk alhasil di duluin ojolnya"
Geprek Kak Rose Suhat Malang,Alif Abdi,5,"Geprek yang bisa di bilang enak, nasi+teh ambil sepuasnya, harga nya paling bersahabat buat anak kost, cuman tolong terminal lt 2 di benerin semua biar enak kalo ngecas hp sambil makan, jadi orang yang mungkin perjalanan jauh bisa sambil istirahat sementara. Untuk mas"" yang pakai kacamata+tunggu kiris, tolong kalo kerja jangan sambil main hp, saya gatau main hp atau ngecek wa untuk pekerjaan, tapi selesaikan dulu yang sedang dikerjakan, dan kalo bisa kalo ditanya terus dijawab sambil senyum, kan yang tanya udah senyum setidaknya dibales senyum juga 🙏🏻"
Geprek Kak Rose Suhat Malang,AUFA ALFARIKHI,5,"Rekomendasi untuk mahasiswa, Nasi ambil sendiri, Es juga ambil sendiri. Kurang bisa nambah."
Geprek Kak Rose Suhat Malang,Danny Bachtiar,1,Pelayanan buruk.. Ruwet... Lemot pesen 15 bungkus 4 jam gak mari mari... Gak niat kerjo.. Orah katene tuku maneh ndek kono
Geprek Kak Rose Suhat Malang,Hakim Alfieno y,1,"Sekian kalinya...kecewa..pesen ice.kosong tanpa konfirmasi.habis.
Ada.coustemer lain komplain.. shopefod jg denger komplain.
Tanpa sambel dikasih sambel..suara musik keras bnget."
Geprek Kak Rose Suhat Malang,Evakhafifa. Student.Unitri,5,"Rasanya enak, dan nasinya bisa refil.. cocok buat kost😭"
Geprek Kak Rose Suhat Malang,Riken Anarta,1,"Saya pesan lewat aplikasi gojek. Sudah saya kasih penjelasan di aplikasi bahwa sambel di pisah karena buat anak kecil!! Dan driver juga sudah saya bilangin buat anak kecil jadi sambel jangan di campur tapi tetap yg datang sambal nya di campur!!!
Tolong jika ada request itu di perhatikan!!!"
Geprek Kak Rose Suhat Malang,Teguh Susilo,1,"Ga antri, dateng gaada apelanggan lain tapi nunggu hampir sejam, pelanggan berikutnya dateng malah dapet duluan, udah manggil tapi trnyata belum siap, masih di geprek, namanya geprek  tapi ga di kasih sambal, parah, karyawan banyak tapi kayak anak magang semua krn bingung sma kerjaannya sndiri, kasir judes, minuman ga dibuatin smpe harus minta lagi, es teh dan nasi sepuasnya tapi ada di menu ttp bayar, dan ambil sndiri, pdahal di cabang lain klo ambil sndiri ga masuk menu, mengecewakan"
Geprek Kak Rose Suhat Malang,Julian,5,Ayam geprek nya di geprek dengan BRUTALLL🔥🔥🔥🔥🔥. Nasi sm teh free refill nya lumayan wenak. Affordable bwt nak kos. Recommended dik😁👍
Geprek Kak Rose Suhat Malang,dreamladyss cans,1,"sebenernya harga murah dan terjangkau bagi anak kos tetapi waktu mau makan ditempat pelayanan dari kasir kurang menyenangkan. katanya ayam beku klo mau pesen harus nunggu 45 menit, tapi pas diiyakan malah bilang ayamnya beku ga dijual. terus pindah ke telur krispi malah bilang ga ada stok telur (telurnya habis) sarannya lebih harus manajemen stoknya selain itu tanpa rasa bersalah kasir dan pelayanan tertawa tanpa ada kata maaf. sangat mengecewakan pelanggan!!!"
Geprek Kak Rose Suhat Malang,Fendi Lamuda,1,"Mohon maaf sebelumnya, untuk atasannya tolong di perhatikan lagi kualitasnya yaa, soalnya ini dagingnya masih ada darah ya,ini mau di kasih makan manusia atau hewan"
Geprek Kak Rose Suhat Malang,Adean Cahya,5,"Selalu kesini, pelayanan bintang limaa top ramahh sekali,"
Geprek Kak Rose Suhat Malang,Roviq Muhammad,5,"Pedesnya nagih, jadi pengen nambah lagi :D"
Geprek Kak Rose Suhat Malang,Davin Radhiazka,5,enakk harga terjangkau buat anak kosss dan mahasiswa
Geprek Kak Rose Suhat Malang,Hendri Hermawan,1,"Saya gofood pesen ayam crispy 2, nasi telur 2... Tapi kenapa yg datang malah ayam crispy 2,nasi telur nya 1?"
Geprek Kak Rose Suhat Malang,Alexia Revalin Cleona,1,"gepreknya selalu enak sih, tapi MAS MAS YANG PAKE TOPI ngasiri sambil badmood, di judesin dari awal. abistu nota e dia jatoh malah “ ncek “ gitu, sopan kahhh. kesini tgl 30 agustus 2024 jam set 2 siang."
Geprek Kak Rose Suhat Malang,Oshima Vicky,5,"space banyak, harga murah, menu banyak!!"
Geprek Kak Rose Suhat Malang,CHRISS ADIENDHA OFFICIAL,1,"Kecewa sangat.. Pesen ayam geprek via shopeefood kok malah g dkasih sambel, mana dua duanya. Yg teliti dong"
Geprek Kak Rose Suhat Malang,guitarded,1,"Makanan oke lah tapi pelayanan jelek ku kasih bintang 1, ini mau dagang apa jadi preman? 2x pesan di sini klo malam diatas jam 12 selalu kyk preman pelayanannya, apalagi yg dari timor itu, keren banget bilangnya stok udah gk ada sambil lirik2 arogan ke penjaga lain, dah lah terakhir kali beli di sini.

Klo dilihat lagi gk cuma gw yg ngasih penilaian begini, pelanggan lain juga ada tuh, benahin dah pelayanan kyk preman gitu, drpd org mikir dua kali mau makan di tempat lu apa kgk hbs liat rating google."
Geprek Kak Rose Suhat Malang,Miki Afredo,1,"Pesanan saya malah di lewati padahal datang lebih dulu nunggu sampai lama.
saya pesan sambel bawang 2 sama milo es 1 dibungkus,
yang dimasukkan cuma sambalnya satu sama milo es 1
Lha sambalnya yang 1 kemana dong
Bukan soal nominal uang nya tapi tau sendiri kan gimana kalau pesanan gak sesuai dengan uang yang kita keluarkan

Tolong untuk majanemen nya geprek kak ros
Supaya team nya di benahi lagi apalagi kasir sama karyawannya sering terjadi mis komunikasi
padahal kalau masakan kualitas ok lah
Cuma kecewa aja sama pelayanannya.. thanks"
Geprek Kak Rose Suhat Malang,Ariv Romanovich,1,Dari sekian banyak gerai kak rose di sini pelayanan paling buruk dan proses lama
Geprek Kak Rose Suhat Malang,Darlys 4334,5,"Pelayanan bagus...tapi sayangnya tidak ada pengembalian uang parkir buat para ojol.kasian bos,udah biaya kirim murah di kenakan parkir.dapat berapa bapak ojol nya....??mohon segera di usulkan ke pihak onlinya agar pengembalian uang parkirnya bisa terlaksana.trimakasih."
Geprek Kak Rose Suhat Malang,gayatri Kusumaningrum,1,"Maaf ya sebelumnya emg saya beli di waktu berpuasa, tapi saya bela belain dr Gadang buat makan di kak rose suhat dg keadaan ngidam Tm1. Udah seneng banget, giliran udah siap semua geprek nya dingin, kaya sisa smlm udah alot, kalo menu paket its oke lah, pesen salah satu iconic nya malah zonk. nasiknya dingin dan kering sedih banget sangat di luar ekspetasi saya😖"
Geprek Kak Rose Suhat Malang,aldo dwi,5,Hayo bosnya kemana. Tolong beliin HP yg bagus buat kasir. Liat saya sebagai pelanggan kasian. Hpnya lelet itu
Geprek Kak Rose Suhat Malang,Vita Dwi Rahmawati,5,Tempat asikkk buat nugasss. Walaupun agak rame tapi gapapa. Fine² aja. Besttt deh buat geprek kak rose suhattt
Geprek Kak Rose Suhat Malang,Nadhifatu Rizkyah,5,"selama beli ke kak rose ga pernah dapet pelayanan buruk, kasirnya ramah ramah. sukanya di kakrose bisa refill nasi dan teh sepuasnya🤩🤩
udah jadi pelanggan tetap sejak pertama kali kuliah di malang"
Geprek Kak Rose Suhat Malang,Ammar Yasir,1,Mas2 yang jaga malam di bagian kasir dan pembuat minuman sangat tidak ramah. Kami pembeli kena marah oleh pelayannya. Saya baru pertama kali ke geprek kak rose sehingga belum tau alur pesannya. Kapok ga kesana lagi.
Geprek Kak Rose Suhat Malang,Ahmad Lukmanto Dwi Firmansyah,1,"kalau jam malam pegawai kurang mumpuni, ditambah lagi informasi yg ada di daftar menu kurang jadinya kita gatau mana menu yang uda di paket in dan yg nasi nya bisa ambil sendiri. plus juga tempat sisa bukber belom dibersihin sampe sahur, tisu juga ga ada"
Geprek Kak Rose Suhat Malang,Aconk Ams,1,Kasirnya terlalu songong gak kayak gak layak jadi ksir
Geprek Kak Rose Suhat Malang,10 Dwi Aldi Azh'ari,1,"Pada tanggal 31 oktober 2024 jam 4.40 pelayanan nya sangat lama karena ada orang bayar apke qris dia bingung, bagaimana penerimaan pelayanannya, kurang sekali"
Geprek Kak Rose Suhat Malang,Hiskologi,5,"Seperti biasaa
Ayam geprek kesukaan anak kos;"") sampe nyari ke daerah suhat karna sekitar tlogomas cabangnya uda gaada😭😭sedngkan di mt haryono rasa cabe yg dimau uda abiss. Jdi kesinii hihii
Rasa ya sama semua deh enakk but.. pelayanan untuk pertama kali ke cabang sini masi perlu diperbaiki, ga masalah si keknnya lagi capekk kali yaa mukanya aga cemberut dikit ;D  malah lebih ramah bapak parkirnya :D but its okai!!"
Geprek Kak Rose Suhat Malang,Farhan Aditya,1,Menunggu nasi lama dan tidak ada konfirmasi terlebih dahulu sehingga saya kelaparan hingga menggigil tak berdaya🙂. Tolong ditingkatkan lagi pelayanannya
Geprek Kak Rose Suhat Malang,Badrud Tamam,5,"Mantul makan di kak rose Suhat, murah meriah"
Geprek Kak Rose Suhat Malang,Putri Rahayu,1,buat mbak” kasir yg shift di hari sabtu tanggal 8 juni 2024 di jam 20.30 tolong kalo lagi bertatap muka dengan customer yg sopan cara bicara dan cara menatapnya. sangat tidak nyaman dengan kasir yg jutek judes dan nada bicaranya tidak enak terkesan sangat tidak sopan. saya yg sering makan disini jadi males kalo yg kasirnya dia
Geprek Kak Rose Suhat Malang,hci name,1,"pegawai tidak ramah sama sekali shift malam, sudah berapa kali kesana selalu tidak ramah yang shift malam ga mas nya ga mbak nya sama aja

terlalu baik saya kasih bintang 1 kalau ada bintang -10 gitu mungkin saya kasih"
Geprek Kak Rose Suhat Malang,Rully Ansyah,1,"Beli paket 1 ditakeaway udah tertera di Menu AYAM & MINUM + NASI pass dirumah dapetnya Telur Goreng dong ga espect sihh, tolong buat KARYAWAN AYAM GEPREK SUHAT kerjaa yg jujurr broo"
Geprek Kak Rose Suhat Malang,Bayu Aditya,5,"Murah meriah.. Lumayan pedes sambel nya.. Nasi ambil sepuasnya.. Minum es teh isi ulang berkali2 cm bayar sekali.. Ini yg manteb..
Stlah kepedesan, minum es teh itu nikmat nyaa.. Yummy!! 😋"
Geprek Kak Rose Suhat Malang,Moh. Zidni Ilman Nafi'a,5,"Mantap banget, rekomended banget buat mahasiswa, harga terjangkau nasi boleh ambil sepuasnya, ayamnya creamy, enak banget dah, kalian harus coba"
Geprek Kak Rose Suhat Malang,Dea Vernanda R.N,5,"ini enak bangett, makanan penyelamat pas malem2 terus juga buka 24 jam, sering banget beli geprek kak rose sama temen temen jugaaa apalagi kalo makan di tempat nasinya bisa refill wkwk trs pas puasa sahur nya ini terus"
Geprek Kak Rose Suhat Malang,King Kong,1,"Sekian lama langganan disini..baru kali ini mengecewakan....!!!!

1. Pesanan makanan tidak sesuai...
2. Antri yg Lama
3. Menu semakin mahal..... (biasanya 13rb sdh pakai kuah kari dan selalu include, sekarang 15rb baru pakai kuah kari)
4. Es Teh 7rb... apakah itu sahabat anak kos... Mahal boss...

semakin kesini semakin mahal....

mohon kritik ini.. untuk bisa jadi bahan evaluasi..🙏🙏🙏"
Geprek Kak Rose Suhat Malang,neyya aisyah,1,semalem makan dsni tapi luaaaaaamaaaaeeee keburu ilang lapere🥵
Geprek Kak Rose Suhat Malang,A.ZAKARIYA ANNAS A.ZAKARIYA ANNAS,1,"Mending gausa jual online,, beli di shope nunggu hampir 1 jam,, ktanya drivernya juga gak rame ,,tutup aja"
Geprek Kak Rose Suhat Malang,Depars,5,Free refill nasi. Nunggu nya g terlalu lama dan ada tempat duduk untuk nunggu selagi ga antri banget. Ayam nya enak dan sambalnya juga
Geprek Kak Rose Suhat Malang,zenisuswanikaz,4,"enakkk sekalii, ayamnya besar, free refil nasi dan es teh sukaaa. tapi sayang tempatnya kurang luas
untuk rasaa sangat enakk"
Geprek Kak Rose Suhat Malang,Irhas Diamond,3,"Makanan lumayan, namun suasana tempat makan kurang menarik dengan kurangnya pencahayaan.
Selain itu kebersihan tempat masih tergolong kurang."
Geprek Kak Rose Suhat Malang,Evi Karina,3,"Langganan, cuma yg di cabang suhat nasinya terlalu padet sampe berasa makan nasi aja tanpa ayam, ayamnya kecil, sambel sedikit. Wajar sih harga murah, harga 14ribu sudah free refil nasi + teh gratis..."
Geprek Kak Rose Suhat Malang,Filsa Ardelia,4,"Lokasinya di jln suhat, tapi gak yg dipinggir jalannya gitu dan harus liat betul2 (karena aku sempat kelewat)

Harga murah, sesuai kantong anak kos. Awalnya kaget harga es teh kok ""lumayan"", tapi ternyata buat dine-in ada teh gratisnya guys + ambil nasi sepuasnya (tapi saran aku ya semampunya ngabisin)

Aku ga terlalu peduli pelayanan/tempatnya sih, kalo harganya murah dan worth it yaaa yaudah.. wkwkw"
Geprek Kak Rose Suhat Malang,raka,5,"cabang suhat ini better dari cabang lainnya, tiap kali makan disini selalu ada yg di benahi, baik dari pelayanan maupun kebersihannya upgrade terus good.."
Geprek Kak Rose Suhat Malang,Yanyan Zuhara,1,Eh punya otak kalau ada ojol harus di layani secepatnya.kasian ojol ngejar target butuh orderan bayak.ga usah pke lama. Ingat kasian jgn sllu di bikin lama tau
Geprek Kak Rose Suhat Malang,symudrika mud,1,",katanya free es teh ternyata nggak ,kok pelayanannya beda beda ya  kemarin kemarin dapet free  esteh"
Geprek Kak Rose Suhat Malang,Irsyad Dunas,4,"Kak, Geprek Kak Rose yang di Suhat Malang setelah lebaran kok tutup terus? apakah udah pindah ya kak?"
Geprek Kak Rose Suhat Malang,Imam Sujono,5,Sy mau klarifikasi apa benar semua outlet kak rose jual harga teh panas rp9000 itu sangat mahal karena tehnya juga gak begitu spesial sama rasa dan bungkusnya biasa itu terjadi pas sy belikan castumerku di kak rose sukun
Geprek Kak Rose Suhat Malang,Faiza Mukarramah,5,"pelayanannya sangat baik, tempat juga nyaman dan bersih. ada mushollahnya juga jadi amann"
Geprek Kak Rose Suhat Malang,stachasi 46,5,Enak dan terjangkau
Geprek Kak Rose Suhat Malang,dslh,1,lain kali lebih di hati” lagi yaa :)
Geprek Kak Rose Suhat Malang,Ainaya Salsabila,1,"mas yg ini ga bangeettttttt, ga sopan judes ngasih nota di lempar👎👎👎👎"
Geprek Kak Rose Suhat Malang,Maria marr,1,"Bungkus disini, tp cm dpt tepung doang,
Dagingnya haluuuu
Padahal d awal uda d jelasn kalau dada dan uda k bilang sm mas nya, PARAHHHHHH, mo muntah makan tepung"
Geprek Kak Rose Suhat Malang,Fannisa Prilia Wanda Putri,2,Menurutku rasanya paling enak daripada geprek kak rose lainnya. Tapi sayang gabisa bikin teh hangat. Saya pesan teh hangat yang diberikan teh dingin tanpa es. Mending di hapus aja teh hangat dari menu. Pegawai tidak bisa bikin teh hangat 👎
Geprek Kak Rose Suhat Malang,Nihaya nihaya,1,"Bener-bener kecewa, memang murah tapi makin kesini makin turun kualitasnya. Paling engga nasi yg bener, ini 100% nasi tim bubur buat bayi, ayam juga ngga fresh. Udah beberapa kali kecewa sama kak ros. Semoga bisa diperbaiki kualitasnya🙏"
Geprek Kak Rose Suhat Malang,Giezsa Arsitha Puspitaningrum,5,"Pelayanannya cepat, gepreknya mantab"
Geprek Kak Rose Suhat Malang,Pingki Riana Sari,5,"Favorit bgt beli geprek disini. Pelayanan cepat dan ramah. Nasi, ayam krispi, sama sambal bawangnya mantapp betul. Kemaren nyoba ala carte krispi dan itu bener2 ayamnya gedhe. Worth it bgt dengan harga yang terjangkau :)"
Geprek Kak Rose Suhat Malang,Agung Sutiyoso,4,#Geprek kak rose suhat#parkir berbayar
Geprek Kak Rose Suhat Malang,Ananda Ayu Rahmadani,1,"saya sbg pelanggan setia kakrose agak kecewa, biasanya kemarin"" kalau beli geprek moza dikasi bumbu gulai, eh hari ini beli geprek moza gadikasi bumbu gulai, trs pas karyawan di tanyain kenapa kok gaada bumbu gulainya malah bilang kl geprek moza emg gadikasi bumbu gulai wkwk pdhl udah bayar buat paket komplit yg pasti dpt bumbu gulai😅 (hari Rabu tgl 23-8-2023 jam 20.35 kakrose suhat karyawan 2 cowo semua) tolong karyawan yg bener kerjanya yhhh🙏"
Geprek Kak Rose Suhat Malang,Dina Fitria,1,"Buat karyawan shift malam minimal kalo di panngil buat ditanya in dijawab,udh manghil beberapa kali,pdhl udh di lirik ehh pas njawab malah bilang bentar tangan ku cuma 2.minimal bilang okee kak bentar padahal udh sering kesitu.kebetulan saya panggil soale nasinha habis."
Geprek Kak Rose Suhat Malang,Cheraldy Vandu Ramadhan,1,Ada lebih dari 5 orang didapur dan tidak ada antrian tapi orderan jam 23.57 baru selesai jam 00.24.  Kebanyakan bercanda kerja lambat padahal driver sama-sama kerja jadi banyak waktu terbuang buat para driver. Mungkin ayamnya masih berburu dulu dan kangkungnya masih menunggu panen jadi lama.
Geprek Kak Rose Suhat Malang,Amma,5,"Harga murah untuk pelajar,, tapi sempat pernah satu kali saya dapat nasi yang agak kuning gitu, tapi untuk rasanya Alhamdulillah masih bisa dimakan, untuk layanannya kita harus nunggu sampai makanan matang buat kita Bawak sendiri ke tempat duduk,, kalau pas nggk ada yang antri sih masih aman2 aja, kalok udah antrinya banyak,, nunggunya males.."
Geprek Kak Rose Suhat Malang,Alvian Production,5,Pelayanan cepat dan sangat enak ayamnya crispy sambelnya mantep kuah kari dan crispy sayur diatas nasi mantap
Geprek Kak Rose Suhat Malang,ASCuber,5,"Cocok untuk anak kos, karena semua menu nya sangat ramah di kantong, free Refill nasi dan es teh"
Geprek Kak Rose Suhat Malang,MikhaYi,2,"Kecewanya bukan soal rasa tetapi pada salah satu karyawan nya. Ketika sy makan malam di sana bersama suami dan anak sy, tiba2 sy diminta oleh salah satu pelayan perempuan utk mengisi angket kritik dan saran. Sbg pengunjung yg baik....sy mengisinya tanpa rasa curiga serta sy mencantumkan no wa saya krn katanya akan di info bila ada promo2 di gerai Kak Rose. Tetapi ketika saya sudah sampai rumah tiba2 ada yang wa menggoda2 ngajak kenalan, ngotot minta foto saya dll. Setelah sy telusuri ternyata yg wa tsb adalah salah satu karyawan pria di geprek kak rose. Akhirnya dia juga mengakui klo mmg dia pegawai di Kak Rose. Terus terang saja, sy dan suami sangat2 tidak nyaman dan sangat  menyayangkan hal spt ini."
Geprek Kak Rose Suhat Malang,An'im Asmoro,2,Minggu kmaren kstu kok tutup y kak?
Geprek Kak Rose Suhat Malang,Andi Marsono,2,Pelayanan jelek..TDK sesuai dgn pesanan ketika saya bukak di rumah.minuman nya pecah di atas meja..cuman di lihat.tdk di ganti...
Geprek Kak Rose Suhat Malang,Elsa Permata,2,"Untuk makanan sesuai harga lahh, tapi untuk pelayanannya gak banget, apalagi mbak kasir nya, pas tanya sambal malah dijawab dengan  muka sinis dan nadanya gak enak sengaja ditinggikan pdhal gak ada jarak 1m haruskah seperti itu?
Saya juga kerja diresto jadi saya mengerti palayanan seperti itu sangatlah tidak sopan"
Geprek Kak Rose Suhat Malang,rizqi dwi,4,"Seperti ayam geprek kak rose pada umumnya lahh, harga mahasiswa banget, dengan porsi nasi yang cukup banyak, rasa yaa lumayan oke, pilihan menu sambal banyak. Minusnya tempatnya kayak gua, gelap d dalam, sirkulasi udara kurang oke, sempit pula, saya kurang merekomendasikan untuk makan d tempat apa lagi kondisi pandemi seperti ini. Overall cocok banget untuk anak kost atau mahasiswa, atau mungkin buat yang udah kerja tapi pengen nabung 🤣🤣"
Geprek Kak Rose Suhat Malang,Irul Anam,5,"Pelayanan jangan lama sekali
Semoga bisa d perbaikin pihak manajemen
Kasian yang nungguin lama sekali
Apa lagi pas pesan pake ojol kelamaan nunggu d resto padahal pak ojol nya jalan nya cepat  tp restonya pelayanan kurang cepat"
