nama_tempat,username,rating,review
Geprek Kak Rose - Sukun,Slamet Pras,4,"Baru mencoba,
Dari segi lokasi mudah di jangkau, dekat jalan raya, parkir tersedia.
Tempat makan lantai 1 dan 2. Ruang tunggu luas.
Belum cek rasanya, semoga enak. Kalau enak rekomendasi mbalik maneh, kalau ndak cukup Alhamdulillah.
Proses masaknya terbuka, masih campur dengan kasir"
Geprek Kak Rose - Sukun,Doni Wahyudi,5,"Wah mantap deh, dulu seringnya order online begitu pas ke sana wah pelayanannya sangat ramah banget, apalagi terhadap penyandang disabilitas tunanetra seperti saya dan istri, serasa diistimewakan apa-apa diambilkan hehehe. tingkatkan terus untuk pelayanan dan keramahannya ya kak."
Geprek Kak Rose - Sukun,gazta dkvgrf,2,"Btw saya langganan ayam geprek kak ros, makanannya enak bisa refil nasi, tapi harga di menu sama pembayarannya kenapa beda, kenapa di lebihkan 3k??"
Geprek Kak Rose - Sukun,32. Satriyo Dwi Wicaksono,1,sekarang nasi gak bisa ambil sendiri ya ☹️☹️
Geprek Kak Rose - Sukun,Meta Putri Maharani,3,"enak sih, cm ayamnya kyk rasa rasa apek yaa, kyk udh 2 hari kmrn trs diangetin lg gt. di lt 2 nya kotor bgtt bnyk sisa makanan orang ga di clean up, toh klo tengah malem ga serame pas siang juga, bisa kali dibersihin?. klo emang konsepnya self service bisa diberitau ke customer pas order, atau ga dipasang tulisan dilantai 2, org org pasti baca juga."
Geprek Kak Rose - Sukun,Puput Daily,5,Pertama kali makan disini padahal rumah di klayatan☺️☺️. Untuk suasana sih nyaman ya  pelayanannya juga bagus ramah . Untuk menu makanannya enak kok cuman kemaren es tehnya itu kek ada putih2 gitu ngambang jadi ga di minum . Maaf yaaa.... tapi boleh kritik dikit ya lantai atas dekat cuci tangan itu lantainya kek berkerak gitu jatuhnya jarang kena sapu atau mungkin konsepnya seperti itu . Maaf yaa🤗🤗🤗
Geprek Kak Rose - Sukun,Mr Cemong,1,"Pelayanan sangat SANGAT SANGAT TIDAK RAMAH , gak sopan sama sekali,untung pesanan cepet,. Pelayanan spek rendah buruk"
Geprek Kak Rose - Sukun,Victoria Rahmawati,5,"Warung yang menjual aneka olahan ayam. Salah satunya Ayam Geprek. Tersedia 3 macam sambal seperti sambal tomat (tidak pedas), sambal korek dan sambal bawang. Nasi bisa ambil sendiri sepuasnya (bisa refill) dan Es Teh pun bisa refill (kadang lemon tea). Tersedia banyak meja & kursi, bisa untuk wfc karena tersedia banyak colokan."
Geprek Kak Rose - Sukun,ekka 2137,1,"Rasa makanan aneh, sambal nya dari cabe yg ga fresh, ayam crispynya gaada rasa terus kayak ayam yg udh berhari hari"
Geprek Kak Rose - Sukun,Dv Reborn,1,"Pelayanan lambat banget, lebih dari 40menit belum selesai. Pramusaji nya malah keasikan ngobrol..."
Geprek Kak Rose - Sukun,Sayaa Dhani,2,untuk pelayanan mbak mbak kasirnya kurang ramah kepada konsumen dan tolong kedepannya bisa lebih diperbaiki lagi.
Geprek Kak Rose - Sukun,Bur Udin,3,Lama mejanya ngak cepat di beresi banyak sisa makanan ngak usah sesuai dengan misinya 10 menit jadi saya menunggu sampai 30 menit
Geprek Kak Rose - Sukun,yuyun rahmadesi,4,"Nyoba mie pedesnya Geprek Kak Rose, rasanya hampir mirip sama mie pedes kecap umumnya, gorengannya juga mirip rasanya tapi cuma dapat 1, terus toppingnya yang ayam itu ga ada, diganti pilus dan mienya kematengan. Sepertinya harganya lebih murah ya aku gatau harga aslinya, karena aku beli via grab
Menu recommend lainnya Korean spicy chicken"
Geprek Kak Rose - Sukun,Bayu Erfan Ramadani,4,"Tempatnya sangat bagus, terdapat tempat makan di lantai 2 dan 3. Khusus lantai 3 terdapat ruangan outdoor yang bisa dijadikan spot foto estetik. Menu makanan disini mulai dari harga 10k, sambal pedasnya sangat op(cocok buat ngeprank teman😅). Tapi untuk parkirnya kita harus bayar, seharusnya gratis seperti yang lainnya, tolong diperhatikan. Kebersihannya 7/10. Terdapat CCTV dan Free WiFi mengelilingi toko."
Geprek Kak Rose - Sukun,Putra Sandi Wijaya,2,"Pesan es Milo rasanya hambar + gak dingin tidak ada es batunya.
Kritik bukan berarti tidak suka agar supaya lebih baik lagi melayani customer"
Geprek Kak Rose - Sukun,Maria Tengku,1,pelayanan lama poll makanan gk begitu enak seperti kak ros lainya sambel gk enak
Geprek Kak Rose - Sukun,Muhammad Tayrus Fahad Jindan,5,"mantapp solusi lapar kapan sajaa,, mungkin agak dipercepat merapikan tempat orang habis makan"
Geprek Kak Rose - Sukun,jazilatul a'la,1,"Kalau makan disini selalu nasinya kyk bubur. Sambal bawang selalu habis. Menu selalu kurang, kasir tidak mndengarkan pesenan dg baik"
Geprek Kak Rose - Sukun,Fawwaz Achmad Najib,2,"bumbu gulenya cenderung cair kek air, ngga kyk kak rose biasanya, tehnya kerasa jelas klo serbuk kek teh sisri"
Geprek Kak Rose - Sukun,Ichsan sy,1,"Ayam geprek kota, 20k belum sama minum, Sambel cuma satu sendok, Rasa biasa aja, Ya semoga aja masih terus bisa bersaing dengan kompetitor lain. Thx for bad food"
Geprek Kak Rose - Sukun,Timotius Fabians,3,"Ayam nya kurang krispy, lembek, nasi nya juga
Lembek banget, bumbu kuning nya encer banget kayak kebanyakan air, tolong management nya dong yaa…"
Geprek Kak Rose - Sukun,ivana lidia,1,"Saya pesan untuk di bawa pulang, sudah nunggu lama di sini, ternyata ada orang baru pesan langsung di layani dan langsung dapat makanan. Emang sebegitunya kah kak rose sekarang ?? Yg duluan di terakhirin yg terakhir di dulu in . Nyesel dan gak akan pesan disini lagi apalagi pelayanan yg seperti itu. Ampunnn dahh.
Pindah geprek lain aja gak worth it sama sekali"
Geprek Kak Rose - Sukun,Ayu meyes,5,"Geprek andalan anak kos inimah. Nasi, sambal, dan bumbu bisa ambil sendiri kalo dine in.
Sayangnya tempat kurang bersih"
Geprek Kak Rose - Sukun,Vparveen,1,"Lantai dua kotor banget, sisa piring ga diberesin, wastafel kotor, lantai berminyak licin.. klo kotor ga nafsu makan dong.. tolong diperhatikan lagi ya"
Geprek Kak Rose - Sukun,09 Dimas Ihram,5,Sangat bagus dan enak dan banyak dan nyaman dan menarik
Geprek Kak Rose - Sukun,Yessoe Budianto,3,"Beli Online Via Grab, perut dah laper banget. Eh pas datang nasi nya lembek.
Malah jadinya harus nunggu nasi mateng lagi.
Tolong kalo buat dijual nasi nya yang layak makan sedikit, nasi kaya bubur"
Geprek Kak Rose - Sukun,Evan Hutomo,5,"mirah, enak, kalau makan ditempat nasi sepuasnya, laos dan gule free"
Geprek Kak Rose - Sukun,B. Dwi Ariyanto,1,Mohon maaf ini makan kok ngk ada daging nya gimana sih dikasih tulang crispy nya doang. Mohon maaf saya kasihh air nasi nya sekali lagi mohon baik² kalok menyiapkan hidangan OKEYY
Geprek Kak Rose - Sukun,PMP Project,3,Pernah dine in. Pesen telur krispi tapi dapetnya mirip telur dadar biasa. Ini nih kalau minyak belum panas sekali telur lgsg nyemplung hasilnya ya nggak ada kress nya. Mau protes kasian sm petugasnya. Biar jd pembelajaran aja.
Geprek Kak Rose - Sukun,Putt Puput,1,"Dine in tempatnya kotor sekali , wastafel tempat cuci tanganya kotor dan bau .
Untuk pelayanan oke tp untuk dine in mending take away aja ."
Geprek Kak Rose - Sukun,Rendi Devano Putra,1,Nasi sekarang gak bisa ambil sendiri ya ternyata udalah porsi sedikit
Geprek Kak Rose - Sukun,Puji Hartini,5,"Mantap bgt biasanya kalo ke kak rose cuma pesen geprek crispy, kali ini cobain chicken kiw kiw enak sih cuma daging ayamnya MasyaAllah tuipis bangettt🥲"
Geprek Kak Rose - Sukun,Anggi Fatwa Mauliza,1,"tempat dine in nya kotor banget di atas, jorok, tolong diperbaiki padahal rasa udah lumayan enak"
Geprek Kak Rose - Sukun,JERYMIA F. LEKSONO,1,"ini cah jamur rasanya bawang doang, kuahnya bening banget. kayak gini ga layak banget disebut cah jamur
dulu beli di bend.sutami enak dan rasanya medok. lha ini, apa apaan ini. bintang 1 aja gak layak ini mah"
Geprek Kak Rose - Sukun,alya almaida,5,"cocok banget nih buat anak kost soalnya banyak promo, sambalnya juga bisa nambah, dan ada wifi jadinya enak buat nugas. top pokoknya"
Geprek Kak Rose - Sukun,Tri Kawuryani,4,"Pelayanan bagus, cepat, tapi kurang mendengarkan request an pembeli
Minta ayam digeprek tp tidak digeprek"
Geprek Kak Rose - Sukun,Maghfira aulia Sabrina,1,"Gak nyaman sama toiletnya masa ada celah di pintunya gede lagi yang mana itu keliatan dari luar sad banget mohon diperhatikan sangat ga nyaman😭baru sadar pas keluar toilet , mana ada kryawan nya lagi pas kluar toilet gatau ngapain ah sudahlah ga lagi kesini"
Geprek Kak Rose - Sukun,khadziq afifuddin,1,"Geprek Crispy ges ya, apanya yg digeprek ? Ini mah namanya ayam krispi
Kalo gangerti istilah GEPREK, jgn pake nama Geprek kak Rose.
Daftar menu tuh diperbarui jg,menu lama masih aja dipajang"
Geprek Kak Rose - Sukun,Miko Wibowo,1,"Min coba cek yang sift malam, gak sop sama sekali"
Geprek Kak Rose - Sukun,231_ Bhaswara,1,"Ini kak rose sukun perlu Eval orang dapur, pelayanan lama situ masak apa bikin rumah???, Pelayanan Lama bgt, lemot, lelet, dari laper dah kenyang lagi makan emosi"
Geprek Kak Rose - Sukun,hanyaada satupaskal,4,Pertama kali nyoba ayam geprek ini dan langsung makan di tempat. Awalnya tergiur banget dengan salah satu menunya yg kliatan oke banget tp syg udah dihapus dari daftar menu 🥲. Tapi mereka keluarin menu baru yg ayam moza dan mie geprek. Henak lah. Porsi rice bowlnya itu g main² buat sekali makan dah kenyang banget. Harganya murah tapi rasanya gak murahan.
Geprek Kak Rose - Sukun,Sherren Valencia,5,"banyak promoooo cocok buat anak kos, bisa juga sambil nugas karna ada wifi nyaa"
Geprek Kak Rose - Sukun,Rei Nakashima,1,"Lelet...!
Harusnya driver food datang sudah tau orderannya... Ini malah gak tau apa apa... Malah nanya persenan nya apa?!?! Heloo buang waktu berapa menit kalian!!!!??"
Geprek Kak Rose - Sukun,Dwi jeni inda sari,5,"Suka tempatnya cukup luas . Pelayanan juga ramah, harganya murah, wastafel juga sudah ada di kedua lantainya. Untuk porsi ayamnya cukup besar dan pastinya bebas ambil untuk nasi, bumbu, dan serundeng nya. Tersedia juga free wifi, tinggal tanyakan ke staff untuk kata sandinya. Untuk lokasi parkirnya di depan jadi satu dengan parkir ruko lainnya"
Geprek Kak Rose - Sukun,honcar xxx,1,"Lauk dingin kaya makan sisa kemarin.. nasi lemes kaya bubur, yang lebih parahnya tehnya dari teajus, krna saya pernah bikin teajus jadi paham betul. Ga modal banget, kalah sama warung kampung. 2 orang habis 41rb. Mending kalian makan di ayam tulang lunak saja dengan harga yang relatif kurang atau lebih tp rasa tehnya masih WAJAR bukan teajus. atau lalapan di sekitar rumah kalian. G ada enak2nya nya disini, sangat sangat biasa rasanya. Harga wajarnya makan disini harusnya 15rb makan dan teh dengan semua penilaianku. Sekian"
Geprek Kak Rose - Sukun,Anggita Canso,1,"Kaget pertama kali kesini , beli 2porsi 50rb ayam nya keras tepung tok, sambel cuma sedikit, harga mahal,tempat kotor, nasi agak lembek kaya bubur. Nunggu juga agak lama .. pegawai kurang ramah sekali. Sempat ada yang protes langsung juga tadi . Mslh refill an habis smua"
Geprek Kak Rose - Sukun,Anara P,5,"Langganan dari jaman kuliah, karena murah, enak & banyak. Nasi & es teh bisa refill sepuasnya. Sayangnya ayamnya makin kesini makin kecil. Semoga bisa jadi perbaikan"
Geprek Kak Rose - Sukun,Dinda tantri,1,"Tolong staff nya dikondisikan ,rambut staff laki"" sudah panjang sangat mengganggu kenyamanan customer banyak yg ngomongin karna handle makanan sambil usap"" rambut terus jadi terlihat tidak hygiene ,tidak grooming , mau makan jadi ga nafsu karna udah liat pemandangan begitu"
Geprek Kak Rose - Sukun,dia rahmawati,5,"enak banget anjayyyy, timaaciii kaka kakaaa, i love kak roseeee😘💗💗💖💖"
Geprek Kak Rose - Sukun,Fandi Akh,5,Cocok untuk teman teman yang lambung nya se tanky pertamina
Geprek Kak Rose - Sukun,Riska Sarry,5,"Mbak mas crew nya ramah banget. Makanannya hangat, sambelnya pedes mantep semua bintang 5 pokoknya!!"
Geprek Kak Rose - Sukun,m.priyogo yanuar Rahman,5,Kasirnya ramah banget pelayanan cepat makanannya juga hangat semua rasanya mantapp gaes tempatnya nyaman bersih
Geprek Kak Rose - Sukun,Astrid Amalia,1,jawaban dari admin geprek kak rose ini terkesan template dan tidak ada perbaikan layanan yg serius.. dan disini ada parkir auto 2000
Geprek Kak Rose - Sukun,didik sulaiman,1,"Nipu pegawai nya,,,,tulisan nya refil/gratis nasi dan teh untuk 1 kali pembelian ,,,kok di suruh bayar teh nya, trus lagi tisu untuk makan di lantai 2 habis,,kinerjanya gak jelas mereka,,jadi males n kapok beli ke sana lagi..."
Geprek Kak Rose - Sukun,Khaira Askana,1,"Tolong bagi management Geprek Kak Ros Sukun untuk lebih memantau kinerja karyawannya, beberapa kali order chiken hokage, dg keterangan sambal dipisah, tp selalu saja d campur, dan pembelian online selalu tidak diberikan nota pembelian, jd tidak dapat dilakukan komplain, tolong untuk pihak management menempatkan karyawan bagian menerima order yg bisa membaca dg baik. Terima kasih."
Geprek Kak Rose - Sukun,Wisnu Dwi,1,Pelayanannya parah lama banget 👎👎
Geprek Kak Rose - Sukun,Farhan Aditya,1,"Pelayanan lama sekali, bisa di improve untuk kualitas crew yang sedang bekerja. Saya datang pagi hari untuk mencari sarapan namun harus menunggu 30 menit untuk makanan disajikan. Kita sama sama bekerja jadi tolong saling menghargai"
Geprek Kak Rose - Sukun,Reyhan Akbar,1,"makan di tempat buat sahur, pesan ayam geprek sambel bawang pelayanan hampir satu jam:("
Geprek Kak Rose - Sukun,Hoirul Umam,1,Aku barusan makan tapi sambel bawangnya  kecut kayak sambel udah basi mana sekarang beli esteh tapi di suruh ambil yang di refill pelayanan buruk makanannya juga buruk
Geprek Kak Rose - Sukun,okie kurnia,1,Saya pesan makan ditempat terus nunggu lamaa. Padahal di outlet jg tidak terlalu ramai yg mau makan. Seharusnya lebih mengutamakan yg makan ditempat dulu. Minta tolong diperbaiki untuk pelayanan sama pelanggan. Jika perlu ditambah lagi untuk karyawan nya
Geprek Kak Rose - Sukun,Maura Aurelya,1,"Pelayanan sangat tidak ramah, kecewa sekali. Sudah tau ada customer dateng bukannya malah disambut dengan ramah malah diabaikan, sebagai customer juga bisa lihat kalau pesanan yg dikerjakan masih banyak, tetapi minimal bisa ngomong kan untuk bilang “Ditunggu sebentar ya kak”. Bukan malah diam dan mengabaikan giliran dipanggil sama customer tetap tdk ada jawaban dan respon sama sekali"
Geprek Kak Rose - Sukun,Kalimen Bejo,1,"Saya seorang driver ojol.jam 00.00 saya dapat orderan trus saya menuju resto.Setelah saya disuruh nunggu 10mnt dengan alasan pergantian ship karyawan.Klu nunggu 10mnt + membuatkan pesanan saya itu bisa"" saya nunggu 30 mnt mendingan cancel aja.ngk dapat orderan resto ini ngk masalah juga......sistem kerja apa ini namax"
Geprek Kak Rose - Sukun,Jimmy Yoichi,1,"Maaf tidak seenak geprek kak rose cabang sigura-gura/kalpataru.dari segi ayam kecil dan tidak hangat, dgn harga lebih mahal sedikit dan ketambahan pajak ini sangat mengecewakan, dari rasa juga hambar dan dari ayam nya kurang mengeluarkan rasa, seperti ayam kentucky biasa, bukan ayam geprek pada umumnya, agak kaget mungkin beda pasar, tapi maaf saya rating buruk, karena emng mengecewakan, apalagi saya pecinta geprek kak rose, semoga bisa di perbaiki untuk sop produk nya biar sama2 enak dgn cabang lain, sama satu lagi kasir nya memberikan nota tidak sesuai dgn pesenan, Terima kasih🙏"
Geprek Kak Rose - Sukun,Mazsuko Has,1,"Pelayanan kurang teliti alasan struk hilang, driver juga kerja bos konsumen juga nunggu"
Geprek Kak Rose - Sukun,Wulan Ayuningtiyas,5,"Banyak promosi asik buat anak kos, ada wifinya jugaa enak buat nugas"
Geprek Kak Rose - Sukun,aigidya,5,"Betah bgt aku di sini, ada fasilitas wifinyaa jd bisa sambil nugass ga perlu khawatirr"
Geprek Kak Rose - Sukun,Shakila Hermalia,2,"Biasanya makan di deket kampus dan cba di cabang lain kok beda bgt. Pas makan di tempat, tempat nya bener² kotor bgt, lantainya tipe yg kyknya gk di pel. Karna dateng siang setidaknya bersih dikit gtu tpi ini tuh kotor bgt pdhl jga lgi sepi² nya dateng kesitu."
Geprek Kak Rose - Sukun,Syifa Urriza,5,"menunya enak enak dan murah, ga pernah bosen makan disinii, pasti kalo bikin menu sambal matah pasti enak banget😍😍😍"
Geprek Kak Rose - Sukun,MR. Pukon,1,Pelayanan tidak ramah sama sekali
Geprek Kak Rose - Sukun,safitri ramdn,1,"berkali kali beli di sini sambel koreknya habis muluk, seharusnyakan kalau sudah tinggal dikit segera buatin jangan nunggu  habis dan gak mau segera buatin, & rasa sambel tidak pedasnya berubah ubah tidak konsisten seharusnya rasanya seperti korek tapi tidak pedaskan, tapi ini malah berubah ubah rasanya."
Geprek Kak Rose - Sukun,ahfun,2,"pelayanan kurang baik kadang lumayan lama, tempatnya kotor kayak jarang dibersihin.
kalau pesen takeaway kondisi hujan cuman dikasih kresek 1 enggak didobel."
Geprek Kak Rose - Sukun,damss,5,"Makanan nya enak harganya terjangkau dan pelayanan cepat, untuk tempat nya cukup luas saya pernah booking untuk 40 orang di lantai 2 dan ternyata masih muat dan sisa banyak tempat."
Geprek Kak Rose - Sukun,Eki Fajar,1,"Terlalu lama
Lantai kotor
Makanan gak selalu ready
Pernah nunggu 1 jam
Mohon di tingkatkan kinerja di restonya

Note : Kasih yang terbaik buat pelanggan oyi a bos!!"
Geprek Kak Rose - Sukun,nadia algina,5,enak sekali langganan mahasiswa
Geprek Kak Rose - Sukun,Kecenk Selow,1,"Pelayanan lama ,sekelas geprek aja nunggu sampai gag lapar lagi,klu orderan melimpah sih wajar ,la ini sepi tapi proses e kok lama ,dan lagi pegawai lemot semua,klu lapar bener mending cari geprek lain.karyawan gag ada yg kompeten sama sekali."
Geprek Kak Rose - Sukun,Dary Anwar,5,"Rumah makan Geprek Kak Rose merupakan destinasi yang luar biasa bagi pecinta kuliner. Dari sambalnya yang pedas dan lezat hingga ayam geprek yang renyah dan lembut, setiap suapan adalah perpaduan sempurna antara rasa dan tekstur yang memukau. Pelayanan ramah dan suasana yang hangat menambah nilai plus pada pengalaman bersantap di tempat ini. Jika Anda mencari cita rasa pedas yang autentik, tidak ada pilihan yang lebih baik daripada rumah makan Geprek Kak Rose."
Geprek Kak Rose - Sukun,lubna antariningrum,5,"Pertama kali makan di Ayam Geprek Kak Ros cabang Sukun Malang tempatnya bersih, pelayanannya ramah, makanannya enak, self servis nasi ambil sendiri & free teh reffil cocok buat kumpul bareng keluarga, pacar, teman dan harga terjangkau pokoknya recomended disaat lapar bestie."
Geprek Kak Rose - Sukun,Qurrota A'yuni,5,bisa bayar pakai gopay/spay ada cashbacknya
Geprek Kak Rose - Sukun,Silven Centurion,5,Bisa bayar pakai gopay/shopeepay dan dapet cashback
Geprek Kak Rose - Sukun,Fitria Febi,1,"Pelayanan nya lama tidak di kasih tau di awal pemesan kalau harus nunggu rose wings nya digoreng
Baru di kasih tau saat kita sudah menunggu lama pesan jam 20.55 sampai jam 21.22 pesan belum juga selesai"
