nama_tempat,username,rating,review
Geprek Kak Rose,Marsya Nurul,5,"tempatnya nyaman, worth it bgt harganya, murcee.. gasskeuunnn buat anak koss🤘🏻"
Geprek Kak Rose,Heyou Nuka,5,"Geprek kak rose masih ada, namun memang ukuran ayam nya sekarang mengecil, rasa masih enak, sayur nya fresh di buatkan langsung, free refill es batu, nasi, serundeng dan teh, tempat strategis, wastafel bersih, toilet bersih dan wangi, tingkatkan terus pelayanannya 💪🏼"
Geprek Kak Rose,Samsul Dorothy,1,"Anehh tukang parkir nya suka Godain orang makan .. saya merasa sangat tidak nyaman berada di tempat ini ..

Dan saya liat cara mereka berbicara sangat tidak ber etika, ketika saya meminta untuk bantuin saya arahin motor saya Dan tidak sama sekali membantu untuk menyebrangkan saya ..."
Geprek Kak Rose,KEHLDEN David,4,"Tempat makan ayam geprek ini memang juara! Ayamnya empuk dengan kriuk yang pas, dengan sambalnya punya level pedas yang bisa disesuaikan, pokoknya nikmat. Tempatnya juga cukup nyaman terutama di lantai 2nya yang bisa lesehan,"
Geprek Kak Rose,Harry Aditya Akbar,5,"Sangat bersahabat dengan mahasiswa, ayamnya gede, nasinya ngenyangin!! kacau dah enak banget apalagi ayam krispi bakarnya, must try it!!"
Geprek Kak Rose,amrina rosyada,4,"Pelayanan bagus makanan cepat jadi, CUMA MINUSNYA DI TUKANG PARKIR BUSET!! , DARI AWAL SAMPE PARKIR UDAH GA DIPARKIRIN SINI PARKIR SENDIRI POSISI BW RODA 4 ORANGNYA CUMA LIATIN DARI JAUH. PAS MAU BALIK EMANG UDAH SENGAJA MAU KASI 2.000 AJA KRN EMANG KESEL APA TUGAS NYA JAGA PARKIR DIEM AJA MANA NGELIATIN UDAH GAENAK, SELETAH KASI UANG PARKIR BISANYA DIA Si KANG PARKIR  NGGERUTU “ MEK RONG EWU” UNTUNG MASIH DIKASI BOSS! Kok orang gatau terimakasi, BRO KERJA CARI UANG PAKE TENAGA EMANG HARUS EFFORT, GA CUMA DISEMPRIT” DARI JAUH TERUS DAPET DUIT GITU. Padahal kalau emang orang bener” baik sopan pasti dikasi 5rb ( noted : bukan riya, tapi emg kesel bangetttt ini tadii buset ) semoga pemilik kak rose bisa ganti kang parkir yg lebih sopan😭"
Geprek Kak Rose,shella mitha,5,"kakak yaangg kicill berkerudunggg ramaah polll, padahal selau malam makan disini tpi kek ttp semangaatt n ramaahhh bangett, walau menu kita gada tpi waktu kakaknya kasii tauu dgn baik hatii dan sangat ramah jadi gaa begituu kecewa"
Geprek Kak Rose,Nafisa Arinda,1,"Tadi saya makan di tempat ini dan pas saya keluar ada tukang parkir yang memprovokasi saya  bilang nya uang parkir nya untuk anak yatim piatu sedangkan pas saya bayar pake QRIS itu masuk ke akun yang bernama ""parkir indomaret"" ...

Tolong jika tidak mau kehilangan customer tolong hilangkan PUNGLI2 yang SUKA MALAKIN ORANG.

Sangat tidak etis cara mereka berbicara!! Saya tidak suka sekali mereka memaki2 sedangkan MEREKA YANG BUTUH UANG !!

Saya doakan semua uang yang saya keluarkan buat tempat makan ini dan parlir SEMUA HARAMMM termasuk uang yang di keluarkan sm orang2 untuk tempat dan parkir ini   !!! Haram semuaaa !!!!!!!!"
Geprek Kak Rose,Akmal Hafiz,5,"Salah satu geprek yang ga kaleng kaleng di malang. Udah nyobain di 2 outlet berbeda dan rasanya hampir sama... bedanya disini pelayanan lebih ramah dan untuk nasi tersedia piring sendiri tidak digabung dengan ayamnya.. menu nya bermacam macam mulai dari
Nasi Ayam Geprek
Mie Ayam Geprek
Nasi Ayam korean spicy
Nasi girang
Dan lainnya..

Untuk minum teh dan nasi bebas refill semaunya..

Tingkat kepedasan mantap untuk sambal korek pedas."
Geprek Kak Rose,Rania,5,"Ayamnya enak, nasinya pulen dan sambelnya pedes"
Geprek Kak Rose,risa nia Santi,1,"Ayam nya DAGINGNYA KECIL BANGET , LIAT DI FOTO AKU POST , isinya kulit sama tulang yang lain juga kecil , makanan banyak yang kehabisan kurang prepare padahal kesitu pengen bumbu kuningnya tapi habis, dan lama nunggu, rasa ayam gepreknya hambar melempem dan kulitnya ga kering kaya sdikit alot, banyak piring di meja belum di kemas😔"
Geprek Kak Rose,Mulya Fajar Bachtiar Idris_060,5,"Porsi cocok untuk mahasiswa. Tetap pertahankan kuantitas dan kualitas ayam nya. Pelayanan bisa ditingkatkan lagi, dan parkir bisa dievaluasi lagi."
Geprek Kak Rose,Eris Dwi Septiawan Rizal,5,"Salah satu cabang warung Geprek Kak Rose di daerah jalan Sigura-gura, lokasinya di pinggir jalan. Terdiri dari 2 lantai. Pembayaran juga bisa melalui Shopee Pay, saat ini (18 Februari 2021) dapat cashback 30%. Menu makanan lalapan dengan sambal pedas² mantap.."
Geprek Kak Rose,Muhammad Azmil Baihaqi,4,"Harganya sangat terjangkau, tempat nyaman dan cocok untuk makan bersama keluarga"
Geprek Kak Rose,dheaa nurianta,4,suka banget makanan disini apalagi es teh nya free reffil hihi harganya juga murah cocok buat anak kos
Geprek Kak Rose,Ruly Kholishah Arafa,5,"Ayamnya sangat enak, recomended banget buat anak kos!! kalian harus nyobain juga yaa dan porsinya juga ngenyangin."
Geprek Kak Rose,dap skuy,1,"TOLONG DITINDAK TEGAS KEPADA TUKANG PARKIR YANG MENJAGA DI SEKITARAN GEPREK KAK ROSE, BELI KOPI, DAN OMA OPA. TEMAN SAYA BARU SAJA BELI DI OMA OPA, NAMUN SETELAH SELESAI HARUS MENGHADAPI TUKANG PARKIR YANG TIDAK JELAS, MEMBENTAK PEREMPUAN HANYA KARENA TIDAK MEMBAWA UANG PAS. INI TERMASUK TINDAKAN PEMALAKAN, SAMPAI² BERANI MENGHAJAR. TOLONG TIDINDAK TEGAS!"
Geprek Kak Rose,Shat KA,1,"Pelayanan yang sangat sangat BAD ATTITUDE inisial (cowo bertopi bermasker).
cukup sekali makan disini wes kapok!!!👎👎"
Geprek Kak Rose,Jelita,5,"Makanan enak, murah banget, worth it banget buat mahasiswa yang bulanan nya seret, sambelnya pedes juga"
Geprek Kak Rose,Muhammad Zia Alghar,5,"Nasi ambil sendiri, minum ambil sendiri. Harga mahasiswa. Sambel puedes banget. Ayamnya besar, ga pelit. Ada wifi, toilet, mushola. Parkiran cukup luas. Ada dua lantai, bisa buat makan bareng temen-temen. Bisa reservasi juga. Overall oke lah"
Geprek Kak Rose,Aldi Wahyu,5,"Selalu menjadi langganan dikala ingin ayam geprek/ayam saus pedas(double rose wings), karena rasanya enak, murah, porsi banyak, dari dulu tiba di Malang selalu menjadi langganan, mudah sekali di akses, karena banyak cabang. Semoga kualitas terus meningkat."
Geprek Kak Rose,desymarli 25,5,Ayamnya mantab dan harga sesuai kantong mahasiswa. Recomend banget pokoknya. Es teh dan nasi juga bisa ambil sepuasnya🥰
Geprek Kak Rose,Blegedezz 87,1,"untuk pelayan nya perlu dibina, karena mas2 nya melayani dengan judes dan tidak ramah sama sekali...PARAH👎"
Geprek Kak Rose,najma rayfara,1,"tidak ramah, yang jaga sinis, shift malam penjaganya sombong sok cool, ga punya sopan santun sama custamer"
Geprek Kak Rose,Ihwan Zamroni,5,"Tempat bersih dan nyaman
Pelayanan ramah
Westafel juga bersih, sabun cuci selalu di isi penuh dan tissue tangan nya di isi full..mantap"
Geprek Kak Rose,Muda Yana,4,"makanannya enak, ayamny juga empuk, bumbu meresap ap lgi sambelnya best bgtt dehh"
Geprek Kak Rose,Mukidi,5,"Enak banget ayamnya, best, top markotop. Bingung si kok seenak ini ngga banyak cabang tokonya yaa?"
Geprek Kak Rose,Shabila Tharifa A,4,"Order lewat ojol nyobain di cabang yg sigura-gura ini dan lumayan nunggunya. Padahal malaman biasanya agak sepi.
Pas dateng kayak ayam lalapan yg di kasih sambel di atasnya.
Semoga pelayanan di semua geprek kak rose lebih di tingkatkan lagi Dan semoga pegawainya gak mager buat ngeprek ayamnya hehe"
Geprek Kak Rose,Satrya Purnama,1,"Pertama kali ke geprek kak rose karena penasaran.biasanya saya makan di geprek sebelahnya.yah ternyata nyesel makan disini.kasir gak ramah gak informatif,gak bisa bilang terima kasih.nyoba pesan yg paket gebyar.ya kasir gak ada blg apa2.sampai saya celingukan nyari dimana kotak undian.eh ternyata diumpetin dipojok gak keliatan sama sekali.mending gak usah adain promo event,gak niat.udah gitu pesenan yg dibikinin cm makanannya aja,minumnya harus ditanyain dl ke mas2nya dan mas2nya tanya dl ke kasirnya.udah gt sambalnya kaya gak diulek.mungkin cm disentuhin ke ulekannya.judulnya sambal bawang yg dtg sambal matah cm bawang putih dan cabe garam.makanan berminyak banget kayak habis kejegur jerigen.saya perhatikan kasirnya jg gak punya empati ke team,masa ada bapak2 ojol yg sibuk masukin makanan ke kresek sedangkan masnya sibuk bikin orderan kasirnya malah hp an.mau blg lg rame?gak kok,setelah saya dtg hanya ada 4 customer setelah saya.sepertinya dr team sdm perlu training ulang staffnya.1 lagi.musiknya tolkng kecilin bikin gak nyaman makan karena terlalu keras kayak di kondangan jadul."
Geprek Kak Rose,nusantara,5,"GORGEOUS!! 😍😍😍
NAMPOL BANGETT RECOMMENDED BINTANG 5!!!"
Geprek Kak Rose,Ellen Dewi,1,"Beberapa kali kesini. Cuma perkara sambel, iya tau cabe lagi naik harga. Ya minta tolong kalo gk bisa di ulek/capek ngulek. Sediain blender apa semacamnya. Ini customer mau makan apa kalo kayak gini? Mohon di perbaiki."
Geprek Kak Rose,Dan'z Gaming,1,"Ayam-nya skrng mulai kecil smua dan kurang terasa bumbunya berbeda seperti dulu, sambal mulai hambar tidak ada rasanya, suansa tempatnya sangat kotor dan banyak sisa makan banyak yang bertebangan sangat kecewa sekali karena dengan ayam seperti itu yang awalnya enak saja tiba-tiba dengan porsi kecil ya kurang terasa jadinya minta tolong ya untuk dibenahi kembali dikoreksi total karena kita ini sebagai customer yang datang untuk mengisi perut sebagai mahasiswa yang ingin menghemat uang dengan cara porsi yang enak dan porsi yang lumayan sangat mengecewakan"
Geprek Kak Rose,Putikeswara,5,"Take away, biasanya order lewat gojek

Tempatnya kotor karena memang yang makan keluar masuk terus ( rame banget )

Pegawainya jujur, duit 1500 aja dibalikin

Untuk pesenan segitu banyaknya pasti ada delay jadi mau ga mau harus maklum

Harga murah, sambal jenis sambal bawang putih yang pedesnya ampe bikin nangis kecuali udah biasa

Porsi take away banyak, kalo makan di tempat gratis nasi ama es teh"
Geprek Kak Rose,YOGA114 2,1,"Hadehhhh, kesel banget.. Tadi pagi pengen pesen telor crispy malah kasirnya bilang gaada, pdhl jelas2 ada telor ditaro atas meja. Emang pelayan nya aj males masak!"
Geprek Kak Rose,shofia ilmi,5,"murah cocok banget buat anak kos, sambelnya pedes nampoll nikmat banget pokoknya"
Geprek Kak Rose,Jen Gimang,3,"tinggal pelayanannya aja d benerin, nunggu kasirnya lama bngttt dan tidak ramah"
Geprek Kak Rose,Achmad Nur Rozikin,1,"Nungguin dari sepi sampe rame makanan ga kelar"", padahal makan ditempat
Dari jam 18.33 sampe jam 19.00 makanan belum selesai jg
Mungkin karena ada pesenan grab yg banyak, tp tetep yang nglayanin kasir dan siapin makan satu orang doang
Ga lagi"" deh kesini"
Geprek Kak Rose,Ridho Insani,5,"Tempat nya enak, pelayanan nya juga ramah"
Geprek Kak Rose,cindy shavrielly,5,"Enak banget rice bowlnya, rasanya selalu sedep dan mantep! Cocok bgt buat anak kos"
Geprek Kak Rose,Salma Aulia Batrisya,5,"enak banget, cocok buat anak kost yang bingung mau makan apa"
Geprek Kak Rose,Nasha Akbar,1,"Gak di rekomendasikan banget buat ngajak makan keluarga kesini
pelayanan lelet
pegawai ada banyak bukannya kerja malah ngerumpi
super super mengecewakan
bingung mau mengeluarkan kata kecewa seperti apalagi"
Geprek Kak Rose,Winners Fish Malang,1,Sekedar masukan klo nasinya habis atau belum siap sebaiknya di closed sementara biar tidak kama dan menumpuk pelanggan!
Geprek Kak Rose,Komala,5,"makanan pujaan anak kos bgt dan ramah di kantong hehehe, menunya murah² jd gabikicn boncos kalo kesini. kemarin nyoba nasi telur crispy harganya 11rb udh dpt telur, nasi sama sambel"
Geprek Kak Rose,Joparrr,4,"Hot lava dan BBQ nya berubah, tetap enak, tapi lebih enak yang dulu, pliss rasanya balikin seperti dulu"
Geprek Kak Rose,Sari S,5,"Paling suka rose wings. Lumayan cepat penyajiannya, pegawainya agak kurang sabar, tisu wastafel habis. Tapi ngga apalah, kan memang biasanya ramai :)"
Geprek Kak Rose,Juma In,1,"Tolong bilang ke anak buah nya.....kl omong yg tepat...."" bilang di dahulukan tp nyatane ikut antri"".....apa g d ajarin dlm kejujuran dlm pelayanan....( anak buah yg pakek topi....tolong d terapkan dlm bicara)"
Geprek Kak Rose,Zahrotunnisa,5,"comfort foodnya anak kos, bisa banget buat beli ini tiap hari saking candunyaa 💖"
Geprek Kak Rose,Melinda Safitri,5,"makanannya enak rek, yuk mampir ke kak rose terdekat buat cobain makanannya. nasinya ambil sendiri🤩🫶🏻"
Geprek Kak Rose,Aziz Fauzi,1,"udah pesan sambal pisah, masih aja digabung dan bukan e diganti apa gimana. pelayanan 👎👎👎👎 …"
Geprek Kak Rose,Fauzi Uchi,1,"Pelayanan kasir tidak ramah, dan saya minta sambal korek pedas di kasihnya sambal bawang."
Geprek Kak Rose,cira audreylia,1,"mohon maaf, tpi emg pelayanan minus bgt, beda bgt sama geprek kak rose sukun malang, semalem kita tanya mbak gelas buat ice teanya mana? kasirnya jawab harus bayar 4 setengah dlu baru di kasih gelasnya, trs kita nunggu lama nih,blm aja di kasih, trs tak tanya lagi “ mana mbak gelasnya?” katanya suruh bayar lagi lah tadi 4setengah bayar apa? katanya nasi putih padal kita gaada bilang minta nasi putih, gitu gaada maaf maafnya, nol bgt kasire pokoke gajelas, kita tuh bayar ngerti ga!, di geprek kak rose sukun gaada sii nyembunyiin gelas buat free refil teh, kok di sini suruh bayar juga ya?kebangetan sih,  dari dulu ke geprek kak rose baru kali harus bayar dlu baru bisa free refil nasi + ice tea"
Geprek Kak Rose,Sue Szie,1,Orang2 nya TIDAK RAMAH sama sekali !! Dan suka membohongi customer
Geprek Kak Rose,Cecilya Novita,5,"makanannya enak, worth it banget"
Geprek Kak Rose,Rizqia Rahma,5,"enak banget, murah lagi ,langganan kalo bingung mau makan apa"
Geprek Kak Rose,ASK,3,mau pesen ditungguin lama2 kirain kemana eh ternyata pada dibelakang 😌 …
Geprek Kak Rose,Imam Fatah,1,"Minta bumbu gule aja gasikasih karena yang di beli nasi yang paket, pdahal di keterangan paket bisa minta laos sama bumbu gule, minta bumbu aja ga dikasih pelit banget mana ayamnya juga kecil, buat yang baca ini mending makan ke tacinay aja 13k dapat ayam sama es teh sepuasnya lebih worhit dari pada kak rose ini"
Geprek Kak Rose,Nurlia Nimatur Rohmah,5,"Makanannya enak rek, yuk mampir ke kak rose terdekat buat cobain makanannya. Nasinya ambil bisa lebih puas 🤩🫶🏻"
Geprek Kak Rose,Adias Nair,1,"20 maret Jam 12 malam lebih, Jelek banget jutek mana ganti ganti, maaf mas punya uang pas sebenarnya tapi orangnya bikin kesel jadi ikut kesel, Jutek dibalas jutek, mana ada badgenya yang jutek badan aja besar"
Geprek Kak Rose,astrulabi production,5,Warung idola anak kost dan driver ojol... Harga murah meriah.. Rasa menggoyang lidah... Yuuk mampir
Geprek Kak Rose,Mutiara Utami,5,Makannyaa enak banyak menu bervariasi sambelnyaa pedes manis apalagi ayam bakarnyaa  jos 👍🏼
Geprek Kak Rose,Az Zahra D.G.,5,"enakk bangett guyss, langganan aku daei maba😍 …"
Geprek Kak Rose,Rizki Muhammad,1,pelayanan buruk atas nama tio atau dio
Geprek Kak Rose,Rayhan Lutfiandi,1,ada tukang parkir (preman) cuma minta duit ga bantu sama sekali. beli ayam crispy bakar bbq tp ga dapet sayurnya pdhl beli di geprek rose lain dapet.
Geprek Kak Rose,Altlya E Y S,1,pesen nasi ayam geprek malah dikasih mie ayam geprek. udah gitu antri duluan tapi yg dilayanin yg belakang duluan aneh. nunggu sampe setengah jam lebih dan bener bener ngecewain pesenan ga sesuai
Geprek Kak Rose,Nabila Aulia Surentu,5,harga murah tpi rasanya ga murahan WAJIB COBAIN SIH‼️
Geprek Kak Rose,Sano Manjirou,1,"mohon maaf pelayanannya lama padahal yang karwayannya 3 sama kasir, lebih di perhatikan lagi estimasi waktu pelayanan, dan ada karyawan yang duduk di meja cust kakinya di angkat satu"
Geprek Kak Rose,Tita Kurniasari,5,harga sesuai di kantong anak kos enak murah dan kenyang😍😍
Geprek Kak Rose,Deddy Candra,5,Sesuai dgn harganya yg murah di kantong anak mahasiswa/i tp ttp nikmat dgn menu varian yg sangat luar biasa bersaing dgn resto yg serupa..Mantul👌👍👍👍 …
Geprek Kak Rose,MP,5,"Enak dan murah. Sayang ada kang parkir e, pdhl cuma pesan takeaway :"")"
Geprek Kak Rose,Yolanda Devinta Olga Popilaya,5,"Menu nya banyak pilihan, hidangan yg disediakan juga enak² apalagi ayam geprek nya yang boleh nambah, nasi, dan teh refil yg tentunya pas untuk kantong mahasiswa. Tempat dan pelayanan sangat nyaman dan cocok untuk mampir sama keluarga karena Dilantai atas disediakan tempat lesehan yg bersih dan nyaman."
Geprek Kak Rose,Anim Fatana,1,"MAKANAN GA LAYAK, TAHUNYA BASI PELAYANNYA GA TELITI PESEN APA DIKASIH APA, pesen sambelnya di pisah, ayamnya gausah di geprek, tetep aja di geprek samblenya juga di campur, pdhla antri cuma 1 orang masa ga ditulis di note."
Geprek Kak Rose,20-070 ALFARIZI THORIQUL AKBAR,5,"makanannya rekomen banget, terus menunya enak enak semua"
Geprek Kak Rose,ajeng halimah,5,murah dan enakkk . rekomen banget buat makan sama temen2
Geprek Kak Rose,Wan Wannn,1,di es batu ada rambut+gaada reffill nasi
Geprek Kak Rose,Nuril Mufidah,5,"Ayam krispi pakai tepung kriuk dan gurih. Sambel ada banyak pilihan bawang, geprek, teri dan keju moza. Harga murah 10 ribu rupiah..beli pakai gofood lebih murah karena ada diskon 30 persen dengan pembayaran Gopay ini tadi beli 4 porsi hanya 20 ribu saja. Kalau bungkus bawa pulang pakai sterofoam"
Geprek Kak Rose,Anisa Nabila,5,Pliss rekomen bgtt harga murah cocok buat anak kos😭🫰🏻
Geprek Kak Rose,Berlin Naja,5,"Enak rice bowl nya, untuk harga pelajar pas banget"
Geprek Kak Rose,Putri Nafiah,5,"tempat enakk, makanan mantapp, harga terjangkauuu🔥🔥🔥🔥"
Geprek Kak Rose,Rezty 1304,5,Buat anak kos mahh enakk ni🤭🤭🤭...murahh tapi gk murahan cuiii wajib cobaaaa …
Geprek Kak Rose,ignatius panji,1,"Lama banget pelayanan nya .. pegawai 3 lebih tapi yg 2 ngga ngapa""in .. cuma 1 orang aja yg kerja .. kak rose paling parah di malang ya sigura"" ini menurut saya .. tidak sesuai antria juga .. pdhl pesanan cuma 1 porsi aja .. harus diperbaiki kinerja nya !!"
Geprek Kak Rose,IVAN DWI NUR AZHARI,5,"Untuk harga semua menu makanan & minuman murah pujaan anak kos, rasanya enak untuk ayam & sambalnya."
Geprek Kak Rose,18. Gena Viola Verenika,2,"makanannya enak, cuman pegawainnya ga ramah. masak ada orng lgi makan, malah di bersih""kursi""nya di tarik""sampe berisik. ganggu banget"
Geprek Kak Rose,Ach. Fairuzzabad,5,"Rekomendasi banget buat makan bersama, pelayanan cepat, dan jadi favorit makan karena sangat enak."
Geprek Kak Rose,phoenix,5,bisa dijadiin salah satu yang dikunjungi tiap minggu nihhh❤️‍🔥
Geprek Kak Rose,Adinda Eriza R.H,5,"nom nom nom /sibuk makan.
mau tau rasanya? yukk cobain!✨🙌🏻"
Geprek Kak Rose,Elfit El,5,Masih yg terpedasas. Pelopor ay geprek yg rasana konsisten
Geprek Kak Rose,Michelle Natalie,5,Enak dan terjangkau sekali untuk kantong anak kos😍
Geprek Kak Rose,han yoodee,1,"Pelayanan lama gak seperti kak rose yang lain, kadang menu abis , kita sering nunggu makanan sampai 1 jam, bisa lebih"
Geprek Kak Rose,Kiera SFM,5,"Tempatnya cukup luass, adaa free refill jugaa mantap dan ramah bgt buat anak koss, duh apalagi crispy bakarnya enakkk bgttt pake mozza hmm pokoknya kalo ke malang wajib coba makan di kak rose!!!✨"
Geprek Kak Rose,Tias Ramadhan,1,"Harganya naik tapi porsinya mengecil, banyak kompetitor yang harganya di bawah tapi porsi lebih puas. Tolong dihapuskan tulisan gratis es teh refillnya, kasir tidak informatif sedari awal kalau ternyata sekarang sudah berbayar es tehnya."
Geprek Kak Rose,Asgab S. Sokan,1,"Harga di daftar menu lain di pembayaran kasir lain.
Nggak konsisten juga, sebelum nya 15k dapat es teh gratis, refil sepuasnya tpi skrng malah es tehnya berbayar"
Geprek Kak Rose,Adi S,5,"Kesini hampir tengah malam. Pelayan yg di meja kasir ramah dan mau menjawab pertanyaan ketika ditanya oleh customer hehe.

Kemarin pesan ayam goang, Korean chicken, es teh, kerupuk. Habis 30rban.

Nasinya sama es teh ambil sendiri sepuasnya. Beberapa bulan lalu untuk sambel, kremes, sama bumbu bisa ambil sendiri juga. Tapi kemarin sudah jadi satu sama piring dan ayam.

Karena open kitchen jadi mungkin bau asepnya agak nempel ya di baju wkwkwk tapi it's okay, no problem.

Parkir lumayan luas dan bayar ya."
