nama_tempat,username,rating,review
Sego Tempong Mbak Ida,Via,5,"Puedesss padahal dah pesen yg sedang.
Terasinya kerasa banget, buat yg gak terlalu suka aroma terasi yg kuat... mending minta dikurangi..."
Sego Tempong Mbak Ida,mas ian,5,"Sambelnya bisa request tingkat kepedasannya..ibunya ramah, harganya juga murah banget
Sepertinya sego tempong andalan warlok"
Sego Tempong Mbak Ida,Lafiona Grezelda,2,"Jujur ekspektasi tinggi lihat reviewnya. Ternyata sangat overrated. Bener sih rame. Tapi dampaknya: nguleg sambel buru-buru, ranti sampe masih bentuk tomat nggak ke uleg, rebutan lauk. Karena dipajang lauk beberapa dipegang2 orang yg antri. Pelayanan terutama yg bikin minum sangat sangat tidak ramah. Tanya baik2 sabun cuci tangan dimana jawabnya ya Allah kayak kita ini makan nggak bayar. 😄 So, untuk kami, pertama dan terakhir. Mari cari lain yg lebih ramah. 😊"
Sego Tempong Mbak Ida,Fuad Ardhiansyah,5,"Iniiii Enaaaaakk, sambel & lauk² nya enaak semua"
Sego Tempong Mbak Ida,I M,4,"Porsi besar, bisa request pedes dan ga"
Sego Tempong Mbak Ida,Chrisdianto Hendradi,5,"Tempatnya di tepi jalan, hanya bertenda, namun menurut saya dari banyak nasi tempong yg pernah saya coba, inilah yg terenak. Mbak Ida, sang penjual sangat ramah dan siap memenuhi permintaan selera customer.....salam sehat dan salam sukses"
Sego Tempong Mbak Ida,Sulthan Arief,5,"Sego tempong mantab, tempatnya depan ruko, rasanya top pokoknya"
Sego Tempong Mbak Ida,Tommy Firmansyah,5,"Ga sengaja nemu warung ini pas main di banyuwangi. Rasanya diluar dugaan, menurutku ini enak banget, rasanya unik karna paduan bumbu pecel dan sambel tempongnya pas bgt. Pokoknya recommended!!"
Sego Tempong Mbak Ida,Syafirurroffi'i Roffi'i,5,Kok ga kelihatan sekarang pindah atau gimna
Sego Tempong Mbak Ida,Inggrid Yuliani Teoradi,5,"Sambalnya mantep, bumbu pecelnya enak, lodeh superrr"
Sego Tempong Mbak Ida,Sanjivani Bulandari Radji,5,Sambalnya nampol.
Sego Tempong Mbak Ida,Risca Dewi,5,"Walaupun tempat nya dipinggir jalan, tapi makanannya oke pedes."
Sego Tempong Mbak Ida,Sigid Sudarmanto,5,Mantap
Sego Tempong Mbak Ida,Kris setyo,5,"Sambelnya segar, pesan langsung dibuatkan.. Ada pecel juga"
Sego Tempong Mbak Ida,Ricky Aditiya Fandi,5,mantab pedasnya bro
Sego Tempong Mbak Ida,hendrik candra kurniawan,5,Ini baru sambal seger yg bikin keringetan.. joooss..
Sego Tempong Mbak Ida,Andi Muhammad Faruq A. Punagi,4,Enak saking enaknya kadang antrian panjang
Sego Tempong Mbak Ida,Sigit Sutrisno,5,Nasi tempongnya maknyus banget
