nama_tempat,username,rating,review
Bakso Sayur UB Cab. Sigura-gura,rejha anshary,5,Bakso enak rame terus.. lah malesnya skrg ada tukang parkirnya😂 …
Bakso Sayur UB Cab. Sigura-gura,Naila Sifa,5,"tempat nya nyaman, harga nya worth it, baksonya top"
Bakso Sayur UB Cab. Sigura-gura,Alam,3,"Jujur, rasanya biasa aja sih. Enak tapi yaudah, nggak memorable. Free gajih/kotor tapi pas ke sana juga udah abis, jadi ya sama aja. Bakso susah buat dibedain... Terus kuahnya agak bingung, mau seger bening gitu ngga, tapi yang heavy juga ngga"
Bakso Sayur UB Cab. Sigura-gura,Armilda Nirwasita,5,enak dan worth it banget
Bakso Sayur UB Cab. Sigura-gura,Abdur Rosyid,3,"Ok. Kita cerita dikit buat masukan
Untuk pento ok lah. Enak. Tapi bingung milihnya karena di campur. Dan rasanya B saja.
Untuk Kuah: agak asin, jadi B saja lah
Untuk jenis caos, agak kaget sih, kok pake caos kayak gtu ya,,, jujur, caos model gitu membuat kuah semakin gak enak. Karena biasanya nemuin caos kayak gitu itu hajya di bakso yang penting jualan aj gak ngandelin enak atau tidak. Jadi C. Maka sarannya, ganti caos yg lbh enak lagi.
Untuk kecap, B saja. Karena gak tahu tu jenis kecap apa.
Untuk minuman, agak lambat buwanget tadi. Sampek makan selesai minuman belum dateng bahkan kita harus konfirmasi ulang. Terus es jeruknya kurang sip menurut sy, apalagi pake gelas yg bukan kaca.. ih...
Untuk jenis Mie, B saja. Karena td terlaku lembek. Jauh dr ekspektasi bakso sayur yg lain. Yg lbh kecil dan agak keras dikit.
Kalo tempat, ok lah.
Intinya, dari sisi rasa dg nama besar bakson ini, sy kasik B agak ke C..."
Bakso Sayur UB Cab. Sigura-gura,Dwi Syfa,5,Rasanya emang harganya murah cocok buat pecinta bakso 🤤🤤🥰
Bakso Sayur UB Cab. Sigura-gura,Naila Azka Farikha,5,enak bgt baksonya
Bakso Sayur UB Cab. Sigura-gura,Vania Nazzala,5,ENAKKK WAJIBB COBAAA
Bakso Sayur UB Cab. Sigura-gura,Astria Dhima Noormaya (Maya),5,bakso nya enak kuah mantap
Bakso Sayur UB Cab. Sigura-gura,Marniya Ajmnayta,5,baksonya enak dan murah
Bakso Sayur UB Cab. Sigura-gura,Rahmad Salafudin Zaif,5,Suasananya nyaman
Bakso Sayur UB Cab. Sigura-gura,Dislike April,5,"Baksonya enak, pilihan isian atau topingnya beragam"
Bakso Sayur UB Cab. Sigura-gura,HERBAMOUR OFFICIAL,3,"Rasa lumayan diatas biasa, katanya tetelan sepuasnya tapi kalau habis ya pasrah karena gatau ditambahin kapan"
Bakso Sayur UB Cab. Sigura-gura,Hiyek,3,"Rada sempit mau keluar masuk susah, soalnya dempet dempet an meja makannya wkwk, tapi ga masalah, yg jadi masalah udah ada tukang parkirnya, padahal pas pertama ke situ ga ada😭😭"
Bakso Sayur UB Cab. Sigura-gura,rida wahyu,1,"Serius cabang ini beda sama yang di suhat ,disini mie dan baso nya ga fresh ,tempatnya kurang nyaman ,pelayanannya kurang"
Bakso Sayur UB Cab. Sigura-gura,reviyanti widya,5,enakk bangett
Bakso Sayur UB Cab. Sigura-gura,Rosiana Lutfiasari,5,"baksonya sedapp, kuahnya segar"
Bakso Sayur UB Cab. Sigura-gura,DimasBukanAnggara,4,"Baksonya enak, lebih worth it yg isi daging cincang. Saran mungkin bisa gunakan mangkok yg lebih besar ya, dikarenakan ukuran baksonya sendiri sudah lumayan menguras space mangkok, belum kondimen lainnya seperti sayur, gorengan, koyor dsbnya yg tentunya membuat agak kesusahan jadinya. Untuk parkir agak terbatas tapi gratis, baiknya bawa motor saja."
Bakso Sayur UB Cab. Sigura-gura,defta pradita,4,untuk mangkok mungkin bisa di pindahkan posisi nya karna berlawanan sama arah ngantri.. sama butuh nampan untuk bawa mangkok nya buat yang ga kebagian lantai bawah susah banget
Bakso Sayur UB Cab. Sigura-gura,supristi kurniawati,5,"Enak .. sayang bakso kejunya habi...
Mumgkinnext kembali buat beli bakso keju lumernya"
Bakso Sayur UB Cab. Sigura-gura,ahimdaja preddd,5,bakso nya enakkk banget pelayanan nya ramahh polll
Bakso Sayur UB Cab. Sigura-gura,Wali Hizbulloh AL-Muzhid,1,"Jadi males balik lg soalnya udh ada tukang parkir nya, padahal dulu gratis parkir"
Bakso Sayur UB Cab. Sigura-gura,Maulidia Sonia Isabella,5,bakso sayurrr terenakkkkk
Bakso Sayur UB Cab. Sigura-gura,Rachel Angeline Wahyu Ningsih,5,Baksonya enak bgtt
Bakso Sayur UB Cab. Sigura-gura,Thoriq emiri jazira,5,makananya enak
Bakso Sayur UB Cab. Sigura-gura,Krisna Fajar,5,bakso nya enak!
Bakso Sayur UB Cab. Sigura-gura,virna ersally,3,"Karena harus ambil sendiri agak membingungkan untuk membedakan jenis bakso yang ada varian isinya, selain itu kuahnya kurang panas"
Bakso Sayur UB Cab. Sigura-gura,αlмαѕ,5,"Ada bakso moza sama kejunyaa, suka"
Bakso Sayur UB Cab. Sigura-gura,H,5,"cocok banget buat mahasiswa bisa ambil sayur, koyor, dan mie sepuasnya gratisss"
Bakso Sayur UB Cab. Sigura-gura,Nadine Nichole,5,antri makanan nya terlalu panjang
Bakso Sayur UB Cab. Sigura-gura,zaafira rona,3,"suka sih, tapi kenapa skrg ada parkirnya :( ...."
Bakso Sayur UB Cab. Sigura-gura,Mariaa Mujiati,5,"Baksonya enak, gorengannya juga enak.. worth to eat dehh"
Bakso Sayur UB Cab. Sigura-gura,Chrissabella L.M,5,"parkir gratiss, harga terjangkau, enak mantapp 🤩🤩🤩"
Bakso Sayur UB Cab. Sigura-gura,Saniyatul Wardah,5,Asli enak daging banget kejunya juga real muncrat kalo di gigit
Bakso Sayur UB Cab. Sigura-gura,Malika Chesa,5,"Pelayanan bagus, bakso enak"
Bakso Sayur UB Cab. Sigura-gura,Wakiul Iksan,5,Baksonya mantap
Bakso Sayur UB Cab. Sigura-gura,Fakhri Rizkianto,5,Tempat dan suasananya amann dan baksonya mantap poll
Bakso Sayur UB Cab. Sigura-gura,Jihan Setyo Rini,5,enakk poll worth it
Bakso Sayur UB Cab. Sigura-gura,Lisa Qotrun Nandini,5,"enakk, free refill mie, sayur, dan tetelan. mantappp"
Bakso Sayur UB Cab. Sigura-gura,Min YooRa,5,Enak murah bersih
Bakso Sayur UB Cab. Sigura-gura,Syauqi Fillah,5,"sippp bagus enak, sangat recomended"
Bakso Sayur UB Cab. Sigura-gura,muhammad shuluhi,5,enak sekali
Bakso Sayur UB Cab. Sigura-gura,Reny Agustina,5,Enak bakso nya nyaman tempat nya
Bakso Sayur UB Cab. Sigura-gura,Fathya Akhmad,5,bakso murah enak sesaap
Bakso Sayur UB Cab. Sigura-gura,Estrelss Degr,5,Mantappp daging pol. Rasanya
Bakso Sayur UB Cab. Sigura-gura,ayu kirsten audrey,5,gokil banget sihhh enakkk polll makasihh
Bakso Sayur UB Cab. Sigura-gura,Bayu Priya27,5,enak dan murah
Bakso Sayur UB Cab. Sigura-gura,Christin Dewi,5,"Enak terus mba"" ramahh 🥰"
Bakso Sayur UB Cab. Sigura-gura,Intaan's,5,Sangat rame tapi okelah worth it dengan kerameannya
Bakso Sayur UB Cab. Sigura-gura,NATASYA MEILINDASARI,5,"makanannya enak, tempatnya nyaman"
Bakso Sayur UB Cab. Sigura-gura,Ibrahim Rizal Bakri,5,"Baksonya macem variannya banyak bisa ambil sayur sepuasnya, top"
Bakso Sayur UB Cab. Sigura-gura,Moriyama Hatsume,5,Enak dan murah serta nyaman
Bakso Sayur UB Cab. Sigura-gura,A. Iqbal Maulana,5,"Murah, enak poll, harga cocok buat mahasiswa"
Bakso Sayur UB Cab. Sigura-gura,Dhafin Rifky Tryadi,5,kuahnya mantap
Bakso Sayur UB Cab. Sigura-gura,Arifatul Hikmah Bahrul,5,enak ramah pol
Bakso Sayur UB Cab. Sigura-gura,Fadila hilma,5,Enak harga pas👌👌
Bakso Sayur UB Cab. Sigura-gura,Rahmat Hidayat,5,Makan disini enak pwool paraah langsung datang
Bakso Sayur UB Cab. Sigura-gura,Mufarrikhatur Rokhmah,5,"pelayanan oke, enakkk poll"
Bakso Sayur UB Cab. Sigura-gura,Denira Zahra,5,pelayanan ramah
Bakso Sayur UB Cab. Sigura-gura,cacaclr,5,Enak banget bisa ambil tetelan
Bakso Sayur UB Cab. Sigura-gura,situbondo malang,5,Tempatnya ebak
Bakso Sayur UB Cab. Sigura-gura,Inan Savitri,5,Enak dan lengkap 😆🙌🏻 …
Bakso Sayur UB Cab. Sigura-gura,Yohan Sugianto,5,enak banget
Bakso Sayur UB Cab. Sigura-gura,08 - Else Windasari,5,"baksonya murah, enak, sayurnya banyak"
Bakso Sayur UB Cab. Sigura-gura,Abida Naja,5,Rame bgtt baksonya enak
Bakso Sayur UB Cab. Sigura-gura,Catharina Marchuz,5,Semuanya enakkk
Bakso Sayur UB Cab. Sigura-gura,Salsabilla Azz,5,Pelayanan ramah pol
Bakso Sayur UB Cab. Sigura-gura,Wardah Naila,5,"parkir gratis🔥🔥 harga oke, fasill josjiss"
Bakso Sayur UB Cab. Sigura-gura,Muhammad Fathir,5,sangat enak
Bakso Sayur UB Cab. Sigura-gura,Ester Erly,5,Banyak varian..ramah..self service
Bakso Sayur UB Cab. Sigura-gura,Alfred Rajendra Wijaya,5,Wenaakk.. topp.. porsi ambil sendiri
Bakso Sayur UB Cab. Sigura-gura,b sesamestreets,5,ayo mahasiswa dan arek malang kesiniiii
Bakso Sayur UB Cab. Sigura-gura,Lutfi Fajar Nurfadhel,5,Makanan enak dan murah
Bakso Sayur UB Cab. Sigura-gura,Nevi Oktovani,5,Enak sekali wajib coba
Bakso Sayur UB Cab. Sigura-gura,Dzaky Athaya Alfitra,5,"enak, nyaman, cocok untuk anak kos"
Bakso Sayur UB Cab. Sigura-gura,Naila Najwa,5,Rekom buat mahasiswa karena murce
Bakso Sayur UB Cab. Sigura-gura,Fito Permana putra,5,Puwenak pol
Bakso Sayur UB Cab. Sigura-gura,Bu Insiyah,5,Enak rekomen pol
Bakso Sayur UB Cab. Sigura-gura,Ikfini Aulia Aqika,5,"Mantappp, semoga lancar terus, sukses!!!"
Bakso Sayur UB Cab. Sigura-gura,serly andayani,5,"sayurnya buaanyaaakkk gratis, wenak pol"
Bakso Sayur UB Cab. Sigura-gura,Stevie Carry,5,enakk banget
Bakso Sayur UB Cab. Sigura-gura,Lailatul Maghfiroh,5,Rekomended buat pelajar..
Bakso Sayur UB Cab. Sigura-gura,Nadia Ayu Ridhwa Rafida,5,mantab!
Bakso Sayur UB Cab. Sigura-gura,Danny Semuel,5,Sayurnya mantap dan beras kencurnya
Bakso Sayur UB Cab. Sigura-gura,23. M Alfian Aditama,5,rekomen bangett
Bakso Sayur UB Cab. Sigura-gura,M_Faruq Ardi,5,ENAK BANGET DEKET KOS
Bakso Sayur UB Cab. Sigura-gura,040_Rahmania Azza Auziya Winardi,5,Sippp sepuase
Bakso Sayur UB Cab. Sigura-gura,S,5,Wajib dicoba sih!😍 …
Bakso Sayur UB Cab. Sigura-gura,Charina Dwi P,5,Daging bangett
Bakso Sayur UB Cab. Sigura-gura,Evina Nahdiya Sani,5,Baksonya enak
Bakso Sayur UB Cab. Sigura-gura,wawan mafrudin,5,Bakso enakk
Bakso Sayur UB Cab. Sigura-gura,Muhammad Ibrahim,5,Rekomended
Bakso Sayur UB Cab. Sigura-gura,sohib Munir,5,murah untuk anak kos
Bakso Sayur UB Cab. Sigura-gura,Pajrin Ferawati,5,Enak sekali
Bakso Sayur UB Cab. Sigura-gura,Eka safira Nur anggraeni,5,Murah dan enak
Bakso Sayur UB Cab. Sigura-gura,Halimah Zahr,5,sangat enak
Bakso Sayur UB Cab. Sigura-gura,Nanda Dila Zahrotul Kh,5,Mantap
Bakso Sayur UB Cab. Sigura-gura,hi naura,5,baksonya enak
Bakso Sayur UB Cab. Sigura-gura,nabilah al fatunissa,5,wenak pol
Bakso Sayur UB Cab. Sigura-gura,22081010133 I WAYAN INDRA SAKTI SANJAYA,5,murah dan enak
Bakso Sayur UB Cab. Sigura-gura,sherly meydiana,5,enakkkkkkkk
Bakso Sayur UB Cab. Sigura-gura,LionHenTM,5,Enakkk!!!
Bakso Sayur UB Cab. Sigura-gura,Naura Dzarrin,5,baksonya enak
Bakso Sayur UB Cab. Sigura-gura,padi mas singhasari,5,Enak baksonya
Bakso Sayur UB Cab. Sigura-gura,Andika Bagus Saputra,5,GOKIL
Bakso Sayur UB Cab. Sigura-gura,Satria Ahmad,5,Enak
Bakso Sayur UB Cab. Sigura-gura,Maulidianta Zuhdan,5,Mantab
Bakso Sayur UB Cab. Sigura-gura,Fikri Makarim,5,mantapp
Bakso Sayur UB Cab. Sigura-gura,Robby Sn,5,Gurih
Bakso Sayur UB Cab. Sigura-gura,Arna Septiananda,5,okee
Bakso Sayur UB Cab. Sigura-gura,Vivi Dayanti,5,Enakk
Bakso Sayur UB Cab. Sigura-gura,Ulayya Fairuz,5,lumer
Bakso Sayur UB Cab. Sigura-gura,Atoriq Nurriza,5,Baksonya enak.
Bakso Sayur UB Cab. Sigura-gura,ITSNANI AMALIA SUTISNA,5,Enak
Bakso Sayur UB Cab. Sigura-gura,ZAHWA ADILIA PUTRI,5,mantap
Bakso Sayur UB Cab. Sigura-gura,T_CHALIFA PUSPA WIJAYA,5,ENAKKK
Bakso Sayur UB Cab. Sigura-gura,Mahesa Aulia,5,Mantab
Bakso Sayur UB Cab. Sigura-gura,rizka novelia89,5,Mantapp
Bakso Sayur UB Cab. Sigura-gura,Arna Dea,5,mantap
Bakso Sayur UB Cab. Sigura-gura,hanaaa,5,Mantap
Bakso Sayur UB Cab. Sigura-gura,Gustaf Ikhsan,5,Enak
Bakso Sayur UB Cab. Sigura-gura,sherly rethatiany,5,enakkk
Bakso Sayur UB Cab. Sigura-gura,Only Human,5,Mantab
Bakso Sayur UB Cab. Sigura-gura,Anisa Dwi Safitri,5,mantap
Bakso Sayur UB Cab. Sigura-gura,Keyza Cantika Nabila,5,enakkk
Bakso Sayur UB Cab. Sigura-gura,Ahmat Jainuri,5,enak
Bakso Sayur UB Cab. Sigura-gura,Hilmy Jazilul,5,enak
Bakso Sayur UB Cab. Sigura-gura,alien via,5,Enak
Bakso Sayur UB Cab. Sigura-gura,Nndo,5,Enak
Bakso Sayur UB Cab. Sigura-gura,Fatma Chairunnisa,5,murah
Bakso Sayur UB Cab. Sigura-gura,Rusdiana Puspitasari,1,"Baksonya Enak, pelayanan.nya ramah"
Bakso Sayur UB Cab. Sigura-gura,Anisasi Qonitatillah,5,baksonyaa enakk besa full dagingg jugaa
Bakso Sayur UB Cab. Sigura-gura,ika sukmawati,5,Mantapp
Bakso Sayur UB Cab. Sigura-gura,pertandingan aksioma2025,5,cocok untuk mahasiswa
Bakso Sayur UB Cab. Sigura-gura,Arzaqi Meru,5,mantab
Bakso Sayur UB Cab. Sigura-gura,srielfira bisnis,5,"Tempatnya luas, nyaman, dan kasirnya ramah. Bakso enakk ygy"
Bakso Sayur UB Cab. Sigura-gura,ADELIN ANASTASIA NAINGGOLAN,5,Kasirnya ramah banget
Bakso Sayur UB Cab. Sigura-gura,Intan Alya,5,WENNAAKKKK POLLLLL🤩🤤
Bakso Sayur UB Cab. Sigura-gura,Wingkykunilodo,1,"Pelayanannya sangat buruk. Para kru hanya bernyanyi, menari, dan mengobrol satu sama lain. Mereka menjalani hidup mereka sepenuhnya. Apa gunanya mereka di toko ini???? Bahkan tidak berguna bagi pelanggan. Anda mungkin akan mendapatkan pengalaman yang lebih baik jika makan di sana dan tidak peduli dengan kru yang berisik dan tidak berguna. Tapi kalau Anda ingin membawa pulang baksonya, lebih baik beli di tempat lain."
Bakso Sayur UB Cab. Sigura-gura,anis solikhin fatkhurrokhman,5,itu sangat berharga
Bakso Sayur UB Cab. Sigura-gura,Lutvie Luqman,5,Jajak pendapat yang bagus
Bakso Sayur UB Cab. Sigura-gura,Dhikalaffaiz Marisky,5,"Terbaik, Tuan."
Bakso Sayur UB Cab. Sigura-gura,Vivin Shevita,5,Bakso terbaik di kota
Bakso Sayur UB Cab. Sigura-gura,Avif Firman Illah,5,INI DIA
Bakso Sayur UB Cab. Sigura-gura,frihans.akmal_,5,Bagus🤩
Bakso Sayur UB Cab. Sigura-gura,romi,5,rekomendasi
Bakso Sayur UB Cab. Sigura-gura,CAROUSEl MADELYN,5,YAREUUU
Bakso Sayur UB Cab. Sigura-gura,Endrow Timotius Lubis,5,stabil
Bakso Sayur UB Cab. Sigura-gura,Esther Guardiola,5,mantel
Bakso Sayur UB Cab. Sigura-gura,Poppy Herawati,5,Haucekkk
Bakso Sayur UB Cab. Sigura-gura,Shabrina Nur Izzati Ilmy,5,Mantaab
Bakso Sayur UB Cab. Sigura-gura,XYZ,3,Dinilai terlalu tinggi
Bakso Sayur UB Cab. Sigura-gura,Akbar Aprian,5,Bagus
Bakso Sayur UB Cab. Sigura-gura,Hasanathul Jannah,5,enak
Bakso Sayur UB Cab. Sigura-gura,Valen Anata,5,stabil
Bakso Sayur UB Cab. Sigura-gura,Yogie Meru Kusuma,5,Bagus
